participantNo,task,condition,forCond,mode,block,cycleNo,cycleType,trialNos,switchingTime,switchMissCount,wrongModeCount,posMissCount,msTimeA,msTimeB,msTimeC
4,task,"trackpad,touch",,touch,3,8,B,"8,9",981,0,0,0,-463.66666666666606,182.66666666666697,258.66666666666697
4,task,"trackpad,touch",,trackpad,3,9,A,"9,10",730,0,0,0,-714.6666666666661,83.66666666666697,7.66666666666697
4,task,"trackpad,touch",,touch,3,10,B,"10,11",997,0,0,0,-447.66666666666606,198.66666666666697,274.66666666666697
4,task,"trackpad,touch",,trackpad,3,11,A,"11,12",650,0,0,0,-794.6666666666661,3.66666666666697,-72.33333333333303
4,task,"trackpad,touch",,touch,3,12,B,"12,13",960,0,0,0,-484.66666666666606,161.66666666666697,237.66666666666697
4,task,"trackpad,touch",,trackpad,3,13,A,"13,14",608,0,0,0,-836.6666666666661,-38.33333333333303,-114.33333333333303
4,task,"trackpad,touch",,trackpad,4,1,A,"1,2",589,0,0,0,-855.6666666666661,-57.33333333333303,-133.33333333333303
4,task,"trackpad,touch",,touch,4,2,B,"2,3",990,0,0,0,-454.66666666666606,191.66666666666697,267.66666666666697
4,task,"trackpad,touch",,trackpad,4,3,A,"3,4",646,0,0,0,-798.6666666666661,-0.33333333333303017,-76.33333333333303
4,task,"trackpad,touch",,touch,4,4,B,"4,5",1051,0,0,0,-393.66666666666606,252.66666666666697,328.66666666666697
4,task,"trackpad,touch",,trackpad,4,5,A,"5,6",976,0,0,0,-468.66666666666606,329.66666666666697,253.66666666666697
4,task,"trackpad,touch",,touch,4,6,B,"6,7",1062,0,0,0,-382.66666666666606,263.66666666666697,339.66666666666697
4,task,"trackpad,touch",,trackpad,4,7,A,"7,8",580,0,0,0,-864.6666666666661,-66.33333333333303,-142.33333333333303
4,task,"trackpad,touch",,touch,4,8,B,"8,9",957,0,0,0,-487.66666666666606,158.66666666666697,234.66666666666697
4,task,"trackpad,touch",,trackpad,4,9,A,"9,10",546,0,0,0,-898.6666666666661,-100.33333333333303,-176.33333333333303
4,task,"trackpad,touch",,touch,4,10,B,"10,11",972,0,0,0,-472.66666666666606,173.66666666666697,249.66666666666697
4,task,"trackpad,touch",,trackpad,4,11,A,"11,12",513,0,0,0,-931.6666666666661,-133.33333333333303,-209.33333333333303
4,task,"trackpad,touch",,touch,4,12,B,"12,13",884,0,0,0,-560.6666666666661,85.66666666666697,161.66666666666697
4,task,"trackpad,touch",,trackpad,4,13,A,"13,14",588,0,0,0,-856.6666666666661,-58.33333333333303,-134.33333333333303
5,baseline,"mouse,mouse","mouse,pen",mouse,1,1,A,"1,2",844,0,0,0,0,0,0
5,baseline,"mouse,mouse","mouse,pen",mouse,1,1,A,"3,4",998,0,0,0,0,0,0
5,baseline,"mouse,mouse","mouse,pen",mouse,1,1,A,"5,6",1143,0,0,0,0,0,0
5,baseline,"mouse,mouse","mouse,pen",mouse,2,1,A,"1,2",1160,0,0,0,0,0,0
5,baseline,"mouse,mouse","mouse,pen",mouse,2,1,A,"3,4",765,0,0,0,0,0,0
5,baseline,"mouse,mouse","mouse,pen",mouse,2,1,A,"5,6",786,0,0,0,0,0,0
5,baseline,"mouse,mouse","touch,mouse",mouse,1,1,A,"1,2",1175,0,0,0,0,0,0
5,baseline,"mouse,mouse","touch,mouse",mouse,1,1,A,"3,4",905,0,0,0,0,0,0
5,baseline,"mouse,mouse","touch,mouse",mouse,1,1,A,"5,6",741,0,0,0,0,0,0
5,baseline,"mouse,mouse","touch,mouse",mouse,2,1,A,"1,2",831,0,0,0,0,0,0
5,baseline,"mouse,mouse","touch,mouse",mouse,2,1,A,"3,4",1101,0,0,0,0,0,0
5,baseline,"mouse,mouse","touch,mouse",mouse,2,1,A,"5,6",750,0,0,0,0,0,0
5,baseline,"mouse,mouse","trackpad,mouse",mouse,1,1,A,"1,2",1054,0,0,0,0,0,0
5,baseline,"mouse,mouse","trackpad,mouse",mouse,1,1,A,"3,4",1146,0,0,0,0,0,0
5,baseline,"mouse,mouse","trackpad,mouse",mouse,1,1,A,"5,6",1260,0,0,0,0,0,0
5,baseline,"mouse,mouse","trackpad,mouse",mouse,2,1,A,"1,2",1245,0,0,0,0,0,0
5,baseline,"mouse,mouse","trackpad,mouse",mouse,2,1,A,"3,4",918,0,0,0,0,0,0
5,baseline,"mouse,mouse","trackpad,mouse",mouse,2,1,A,"5,6",873,0,0,0,0,0,0
5,baseline,"pen,pen","mouse,pen",pen,1,1,A,"1,2",779,0,0,0,0,0,0
5,baseline,"pen,pen","mouse,pen",pen,1,1,A,"3,4",490,0,0,0,0,0,0
5,baseline,"pen,pen","mouse,pen",pen,1,1,A,"5,6",609,0,0,0,0,0,0
5,baseline,"pen,pen","mouse,pen",pen,2,1,A,"1,2",481,0,0,0,0,0,0
5,baseline,"pen,pen","mouse,pen",pen,2,1,A,"3,4",496,0,0,0,0,0,0
5,baseline,"pen,pen","mouse,pen",pen,2,1,A,"5,6",536,0,0,0,0,0,0
5,baseline,"pen,pen","pen,touch",pen,1,1,A,"1,2",436,0,0,0,0,0,0
5,baseline,"pen,pen","pen,touch",pen,1,1,A,"3,4",562,1,0,1,0,0,0
5,baseline,"pen,pen","pen,touch",pen,1,1,A,"5,6",636,0,0,0,0,0,0
5,baseline,"pen,pen","pen,touch",pen,2,1,A,"1,2",536,0,0,0,0,0,0
5,baseline,"pen,pen","pen,touch",pen,2,1,A,"3,4",495,0,0,0,0,0,0
5,baseline,"pen,pen","pen,touch",pen,2,1,A,"5,6",485,0,0,0,0,0,0
5,baseline,"pen,pen","pen,trackpad",pen,1,1,A,"1,2",587,0,0,0,0,0,0
5,baseline,"pen,pen","pen,trackpad",pen,1,1,A,"3,4",449,0,0,0,0,0,0
5,baseline,"pen,pen","pen,trackpad",pen,1,1,A,"5,6",512,0,0,0,0,0,0
5,baseline,"pen,pen","pen,trackpad",pen,2,1,A,"1,2",454,0,0,0,0,0,0
5,baseline,"pen,pen","pen,trackpad",pen,2,1,A,"3,4",412,0,0,0,0,0,0
5,baseline,"pen,pen","pen,trackpad",pen,2,1,A,"5,6",377,0,0,0,0,0,0
5,baseline,"touch,touch","pen,touch",touch,1,1,A,"1,2",530,0,0,0,0,0,0
5,baseline,"touch,touch","pen,touch",touch,1,1,A,"3,4",543,0,0,0,0,0,0
5,baseline,"touch,touch","pen,touch",touch,1,1,A,"5,6",549,0,0,0,0,0,0
5,baseline,"touch,touch","pen,touch",touch,2,1,A,"1,2",517,0,0,0,0,0,0
5,baseline,"touch,touch","pen,touch",touch,2,1,A,"3,4",508,0,0,0,0,0,0
5,baseline,"touch,touch","pen,touch",touch,2,1,A,"5,6",550,0,0,0,0,0,0
5,baseline,"touch,touch","touch,mouse",touch,1,1,A,"1,2",482,0,0,0,0,0,0
5,baseline,"touch,touch","touch,mouse",touch,1,1,A,"3,4",412,0,0,0,0,0,0
5,baseline,"touch,touch","touch,mouse",touch,1,1,A,"5,6",620,0,0,0,0,0,0
5,baseline,"touch,touch","touch,mouse",touch,2,1,A,"1,2",426,0,0,0,0,0,0
5,baseline,"touch,touch","touch,mouse",touch,2,1,A,"3,4",455,0,0,0,0,0,0
5,baseline,"touch,touch","touch,mouse",touch,2,1,A,"5,6",586,0,0,0,0,0,0
5,baseline,"touch,touch","touch,trackpad",touch,1,1,A,"1,2",489,0,0,0,0,0,0
5,baseline,"touch,touch","touch,trackpad",touch,1,1,A,"3,4",503,0,0,0,0,0,0
5,baseline,"touch,touch","touch,trackpad",touch,1,1,A,"5,6",475,0,0,0,0,0,0
5,baseline,"touch,touch","touch,trackpad",touch,2,1,A,"1,2",445,0,0,0,0,0,0
5,baseline,"touch,touch","touch,trackpad",touch,2,1,A,"3,4",483,0,0,0,0,0,0
5,baseline,"touch,touch","touch,trackpad",touch,2,1,A,"5,6",449,0,0,0,0,0,0
5,baseline,"trackpad,trackpad","pen,trackpad",trackpad,1,1,A,"1,2",1697,0,0,0,0,0,0
5,baseline,"trackpad,trackpad","pen,trackpad",trackpad,1,1,A,"3,4",1188,1,0,1,0,0,0
5,baseline,"trackpad,trackpad","pen,trackpad",trackpad,1,1,A,"5,6",924,0,0,0,0,0,0
5,baseline,"trackpad,trackpad","pen,trackpad",trackpad,2,1,A,"1,2",1024,0,0,0,0,0,0
5,baseline,"trackpad,trackpad","pen,trackpad",trackpad,2,1,A,"3,4",1074,0,0,0,0,0,0
5,baseline,"trackpad,trackpad","pen,trackpad",trackpad,2,1,A,"5,6",950,0,0,0,0,0,0
5,baseline,"trackpad,trackpad","touch,trackpad",trackpad,1,1,A,"1,2",91,0,0,0,0,0,0
5,baseline,"trackpad,trackpad","touch,trackpad",trackpad,1,1,A,"3,4",1074,0,0,0,0,0,0
5,baseline,"trackpad,trackpad","touch,trackpad",trackpad,1,1,A,"5,6",1053,0,0,0,0,0,0
5,baseline,"trackpad,trackpad","touch,trackpad",trackpad,2,1,A,"1,2",1123,0,0,0,0,0,0
5,baseline,"trackpad,trackpad","touch,trackpad",trackpad,2,1,A,"3,4",1633,0,0,0,0,0,0
5,baseline,"trackpad,trackpad","touch,trackpad",trackpad,2,1,A,"5,6",1135,0,0,0,0,0,0
5,baseline,"trackpad,trackpad","trackpad,mouse",trackpad,1,1,A,"1,2",150,0,0,0,0,0,0
5,baseline,"trackpad,trackpad","trackpad,mouse",trackpad,1,1,A,"3,4",1253,0,0,0,0,0,0
5,baseline,"trackpad,trackpad","trackpad,mouse",trackpad,1,1,A,"5,6",1050,0,0,0,0,0,0
5,baseline,"trackpad,trackpad","trackpad,mouse",trackpad,2,1,A,"1,2",1186,0,0,0,0,0,0
5,baseline,"trackpad,trackpad","trackpad,mouse",trackpad,2,1,A,"3,4",1338,0,0,0,0,0,0
5,baseline,"trackpad,trackpad","trackpad,mouse",trackpad,2,1,A,"5,6",1052,0,0,0,0,0,0
5,task,"mouse,pen",,mouse,1,1,A,"1,2",904,0,0,0,-610.5,338.83333333333303,146.75
5,task,"mouse,pen",,pen,1,2,B,"2,3",1598,0,0,0,83.5,648.666666666667,840.75
5,task,"mouse,pen",,mouse,1,3,A,"3,4",1174,0,0,0,-340.5,608.833333333333,416.75
5,task,"mouse,pen",,pen,1,4,B,"4,5",2531,0,0,0,1016.5,1581.666666666667,1773.75
5,task,"mouse,pen",,mouse,1,5,A,"5,6",1321,0,0,0,-193.5,755.833333333333,563.75
5,task,"mouse,pen",,pen,1,6,B,"6,7",1739,0,0,0,224.5,789.666666666667,981.75
5,task,"mouse,pen",,mouse,1,7,A,"7,8",802,0,0,0,-712.5,236.83333333333303,44.75
5,task,"mouse,pen",,pen,1,8,B,"8,9",1597,0,0,0,82.5,647.666666666667,839.75
5,task,"mouse,pen",,mouse,1,9,A,"9,10",724,0,0,0,-790.5,158.83333333333303,-33.25
5,task,"mouse,pen",,pen,1,10,B,"10,11",1472,0,0,0,-42.5,522.666666666667,714.75
5,task,"mouse,pen",,mouse,1,11,A,"11,12",708,0,0,0,-806.5,142.83333333333303,-49.25
5,task,"mouse,pen",,pen,1,12,B,"12,13",1180,0,0,0,-334.5,230.66666666666697,422.75
5,task,"mouse,pen",,mouse,1,13,A,"13,14",769,0,0,0,-745.5,203.83333333333303,11.75
5,task,"mouse,pen",,mouse,2,1,A,"1,2",1320,0,0,0,-194.5,754.833333333333,562.75
5,task,"mouse,pen",,pen,2,2,B,"2,3",1415,0,0,0,-99.5,465.66666666666697,657.75
5,task,"mouse,pen",,mouse,2,3,A,"3,4",703,0,0,0,-811.5,137.83333333333303,-54.25
5,task,"mouse,pen",,pen,2,4,B,"4,5",1345,0,0,0,-169.5,395.66666666666697,587.75
5,task,"mouse,pen",,mouse,2,5,A,"5,6",698,0,0,0,-816.5,132.83333333333303,-59.25
5,task,"mouse,pen",,pen,2,6,B,"6,7",1276,0,0,0,-238.5,326.66666666666697,518.75
5,task,"mouse,pen",,mouse,2,7,A,"7,8",682,0,0,0,-832.5,116.83333333333303,-75.25
5,task,"mouse,pen",,pen,2,8,B,"8,9",1468,0,0,0,-46.5,518.666666666667,710.75
5,task,"mouse,pen",,mouse,2,9,A,"9,10",856,0,0,0,-658.5,290.83333333333303,98.75
5,task,"mouse,pen",,pen,2,10,B,"10,11",2217,0,0,0,702.5,1267.666666666667,1459.75
5,task,"mouse,pen",,mouse,2,11,A,"11,12",842,0,0,0,-672.5,276.83333333333303,84.75
5,task,"mouse,pen",,pen,2,12,B,"12,13",1490,0,0,0,-24.5,540.666666666667,732.75
5,task,"mouse,pen",,mouse,2,13,A,"13,14",797,0,0,0,-717.5,231.83333333333303,39.75
5,task,"mouse,pen",,mouse,3,1,A,"1,2",1626,0,0,0,111.5,1060.833333333333,868.75
5,task,"mouse,pen",,pen,3,2,B,"2,3",1442,0,0,0,-72.5,492.66666666666697,684.75
5,task,"mouse,pen",,mouse,3,3,A,"3,4",1176,0,0,0,-338.5,610.833333333333,418.75
5,task,"mouse,pen",,pen,3,4,B,"4,5",1434,0,0,0,-80.5,484.66666666666697,676.75
5,task,"mouse,pen",,mouse,3,5,A,"5,6",626,0,0,0,-888.5,60.83333333333303,-131.25
5,task,"mouse,pen",,pen,3,6,B,"6,7",1458,0,0,0,-56.5,508.66666666666697,700.75
5,task,"mouse,pen",,mouse,3,7,A,"7,8",659,0,0,0,-855.5,93.83333333333303,-98.25
5,task,"mouse,pen",,pen,3,8,B,"8,9",2035,0,0,0,520.5,1085.666666666667,1277.75
5,task,"mouse,pen",,mouse,3,9,A,"9,10",583,0,0,0,-931.5,17.83333333333303,-174.25
5,task,"mouse,pen",,pen,3,10,B,"10,11",1839,0,0,0,324.5,889.666666666667,1081.75
5,task,"mouse,pen",,mouse,3,11,A,"11,12",841,0,0,0,-673.5,275.83333333333303,83.75
5,task,"mouse,pen",,pen,3,12,B,"12,13",1456,0,0,0,-58.5,506.66666666666697,698.75
5,task,"mouse,pen",,mouse,3,13,A,"13,14",811,0,0,0,-703.5,245.83333333333303,53.75
5,task,"mouse,pen",,mouse,4,1,A,"1,2",1100,0,0,0,-414.5,534.833333333333,342.75
5,task,"mouse,pen",,pen,4,2,B,"2,3",1566,0,0,0,51.5,616.666666666667,808.75
5,task,"mouse,pen",,mouse,4,3,A,"3,4",1287,0,0,0,-227.5,721.833333333333,529.75
5,task,"mouse,pen",,pen,4,4,B,"4,5",1303,0,0,0,-211.5,353.66666666666697,545.75
5,task,"mouse,pen",,mouse,4,5,A,"5,6",1069,0,0,0,-445.5,503.83333333333303,311.75
5,task,"mouse,pen",,pen,4,6,B,"6,7",1752,0,0,0,237.5,802.666666666667,994.75
5,task,"mouse,pen",,mouse,4,7,A,"7,8",737,0,0,0,-777.5,171.83333333333303,-20.25
5,task,"mouse,pen",,pen,4,8,B,"8,9",1443,0,0,0,-71.5,493.66666666666697,685.75
5,task,"mouse,pen",,mouse,4,9,A,"9,10",884,0,0,0,-630.5,318.83333333333303,126.75
5,task,"mouse,pen",,pen,4,10,B,"10,11",1329,0,0,0,-185.5,379.66666666666697,571.75
5,task,"mouse,pen",,mouse,4,11,A,"11,12",726,0,0,0,-788.5,160.83333333333303,-31.25
5,task,"mouse,pen",,pen,4,12,B,"12,13",1340,0,0,0,-174.5,390.66666666666697,582.75
5,task,"mouse,pen",,mouse,4,13,A,"13,14",967,0,0,0,-547.5,401.83333333333303,209.75
5,task,"mouse,touch",,mouse,1,1,A,"1,2",670,0,0,0,-744.0,173.16666666666703,-37.0
5,task,"mouse,touch",,touch,1,2,B,"2,3",1267,0,0,0,-147.0,349.83333333333303,560.0
5,task,"mouse,touch",,mouse,1,3,A,"3,4",489,0,0,0,-925.0,-7.833333333332973,-218.0
5,task,"mouse,touch",,touch,1,4,B,"4,5",1280,0,0,0,-134.0,362.83333333333303,573.0
5,task,"mouse,touch",,mouse,1,5,A,"5,6",725,0,0,0,-689.0,228.16666666666703,18.0
5,task,"mouse,touch",,touch,1,6,B,"6,7",1727,0,0,0,313.0,809.833333333333,1020.0
5,task,"mouse,touch",,mouse,1,7,A,"7,8",581,0,0,0,-833.0,84.16666666666703,-126.0
5,task,"mouse,touch",,touch,1,8,B,"8,9",1402,0,0,0,-12.0,484.83333333333303,695.0
5,task,"mouse,touch",,mouse,1,9,A,"9,10",610,0,0,0,-804.0,113.16666666666703,-97.0
5,task,"mouse,touch",,touch,1,10,B,"10,11",1386,0,0,0,-28.0,468.83333333333303,679.0
5,task,"mouse,touch",,mouse,1,11,A,"11,12",585,0,0,0,-829.0,88.16666666666703,-122.0
5,task,"mouse,touch",,touch,1,12,B,"12,13",1490,0,0,0,76.0,572.833333333333,783.0
5,task,"mouse,touch",,mouse,1,13,A,"13,14",677,0,0,0,-737.0,180.16666666666703,-30.0
5,task,"mouse,touch",,mouse,2,1,A,"1,2",750,0,0,0,-664.0,253.16666666666703,43.0
5,task,"mouse,touch",,touch,2,2,B,"2,3",1158,0,0,0,-256.0,240.83333333333303,451.0
5,task,"mouse,touch",,mouse,2,3,A,"3,4",610,0,0,0,-804.0,113.16666666666703,-97.0
5,task,"mouse,touch",,touch,2,4,B,"4,5",1157,0,0,0,-257.0,239.83333333333303,450.0
5,task,"mouse,touch",,mouse,2,5,A,"5,6",574,0,0,0,-840.0,77.16666666666703,-133.0
5,task,"mouse,touch",,touch,2,6,B,"6,7",1077,0,0,0,-337.0,159.83333333333303,370.0
5,task,"mouse,touch",,mouse,2,7,A,"7,8",733,0,0,0,-681.0,236.16666666666703,26.0
5,task,"mouse,touch",,touch,2,8,B,"8,9",1181,0,0,0,-233.0,263.83333333333303,474.0
5,task,"mouse,touch",,mouse,2,9,A,"9,10",639,0,0,0,-775.0,142.16666666666703,-68.0
5,task,"mouse,touch",,touch,2,10,B,"10,11",1217,0,0,0,-197.0,299.83333333333303,510.0
5,task,"mouse,touch",,mouse,2,11,A,"11,12",770,0,0,0,-644.0,273.166666666667,63.0
5,task,"mouse,touch",,touch,2,12,B,"12,13",1224,0,0,0,-190.0,306.83333333333303,517.0
5,task,"mouse,touch",,mouse,2,13,A,"13,14",702,0,0,0,-712.0,205.16666666666703,-5.0
5,task,"mouse,touch",,mouse,3,1,A,"1,2",596,0,0,0,-818.0,99.16666666666703,-111.0
5,task,"mouse,touch",,touch,3,2,B,"2,3",1414,0,0,0,0.0,496.83333333333303,707.0
5,task,"mouse,touch",,mouse,3,3,A,"3,4",1335,0,0,0,-79.0,838.166666666667,628.0
5,task,"mouse,touch",,touch,3,4,B,"4,5",1389,0,0,0,-25.0,471.83333333333303,682.0
5,task,"mouse,touch",,mouse,3,5,A,"5,6",759,0,0,0,-655.0,262.166666666667,52.0
5,task,"mouse,touch",,touch,3,6,B,"6,7",1301,0,0,0,-113.0,383.83333333333303,594.0
5,task,"mouse,touch",,mouse,3,7,A,"7,8",1046,0,0,0,-368.0,549.166666666667,339.0
5,task,"mouse,touch",,touch,3,8,B,"8,9",1486,0,0,0,72.0,568.833333333333,779.0
5,task,"mouse,touch",,mouse,3,9,A,"9,10",851,0,0,0,-563.0,354.166666666667,144.0
5,task,"mouse,touch",,touch,3,10,B,"10,11",1201,0,0,0,-213.0,283.83333333333303,494.0
5,task,"mouse,touch",,mouse,3,11,A,"11,12",671,0,0,0,-743.0,174.16666666666703,-36.0
5,task,"mouse,touch",,touch,3,12,B,"12,13",1935,0,0,0,521.0,1017.833333333333,1228.0
5,task,"mouse,touch",,mouse,3,13,A,"13,14",698,0,0,0,-716.0,201.16666666666703,-9.0
5,task,"mouse,touch",,mouse,4,1,A,"1,2",958,0,0,0,-456.0,461.166666666667,251.0
5,task,"mouse,touch",,touch,4,2,B,"2,3",1275,0,0,0,-139.0,357.83333333333303,568.0
5,task,"mouse,touch",,mouse,4,3,A,"3,4",705,0,0,0,-709.0,208.16666666666703,-2.0
5,task,"mouse,touch",,touch,4,4,B,"4,5",1318,0,0,0,-96.0,400.83333333333303,611.0
5,task,"mouse,touch",,mouse,4,5,A,"5,6",684,0,0,0,-730.0,187.16666666666703,-23.0
5,task,"mouse,touch",,touch,4,6,B,"6,7",1576,0,0,0,162.0,658.833333333333,869.0
5,task,"mouse,touch",,mouse,4,7,A,"7,8",775,0,0,0,-639.0,278.166666666667,68.0
5,task,"mouse,touch",,touch,4,8,B,"8,9",1360,0,0,0,-54.0,442.83333333333303,653.0
5,task,"mouse,touch",,mouse,4,9,A,"9,10",719,0,0,0,-695.0,222.16666666666703,12.0
5,task,"mouse,touch",,touch,4,10,B,"10,11",1553,0,0,0,139.0,635.833333333333,846.0
5,task,"mouse,touch",,mouse,4,11,A,"11,12",964,0,0,0,-450.0,467.166666666667,257.0
5,task,"mouse,touch",,touch,4,12,B,"12,13",1431,0,0,0,17.0,513.833333333333,724.0
5,task,"mouse,touch",,mouse,4,13,A,"13,14",729,0,0,0,-685.0,232.16666666666703,22.0
5,task,"mouse,trackpad",,mouse,1,1,A,"1,2",2372,0,0,0,284.5,1367.1666666666702,1328.25
5,task,"mouse,trackpad",,trackpad,1,2,B,"2,3",2484,0,0,0,396.5,1401.33333333333,1440.25
5,task,"mouse,trackpad",,mouse,1,3,A,"3,4",1544,0,0,0,-543.5,539.16666666667,500.25
5,task,"mouse,trackpad",,trackpad,1,4,B,"4,5",2421,0,0,0,333.5,1338.33333333333,1377.25
5,task,"mouse,trackpad",,mouse,1,5,A,"5,6",1919,0,0,0,-168.5,914.16666666667,875.25
5,task,"mouse,trackpad",,trackpad,1,6,B,"6,7",408,0,0,0,-1679.5,-674.6666666666699,-635.75
5,task,"mouse,trackpad",,mouse,1,7,A,"7,8",2880,0,0,0,792.5,1875.1666666666702,1836.25
5,task,"mouse,trackpad",,trackpad,1,8,B,"8,9",2193,0,0,0,105.5,1110.33333333333,1149.25
5,task,"mouse,trackpad",,mouse,1,9,A,"9,10",1561,0,0,0,-526.5,556.16666666667,517.25
5,task,"mouse,trackpad",,trackpad,1,10,B,"10,11",1779,0,0,0,-308.5,696.3333333333301,735.25
5,task,"mouse,trackpad",,mouse,1,11,A,"11,12",1391,0,0,0,-696.5,386.16666666667004,347.25
5,task,"mouse,trackpad",,trackpad,1,12,B,"12,13",2077,0,0,0,-10.5,994.3333333333301,1033.25
5,task,"mouse,trackpad",,mouse,1,13,A,"13,14",1870,0,0,0,-217.5,865.16666666667,826.25
5,task,"mouse,trackpad",,mouse,2,1,A,"1,2",1651,0,0,0,-436.5,646.16666666667,607.25
5,task,"mouse,trackpad",,trackpad,2,2,B,"2,3",2208,0,0,0,120.5,1125.33333333333,1164.25
5,task,"mouse,trackpad",,mouse,2,3,A,"3,4",1401,0,0,0,-686.5,396.16666666667004,357.25
5,task,"mouse,trackpad",,trackpad,2,4,B,"4,5",2259,0,0,0,171.5,1176.33333333333,1215.25
5,task,"mouse,trackpad",,mouse,2,5,A,"5,6",2541,0,0,0,453.5,1536.1666666666702,1497.25
5,task,"mouse,trackpad",,trackpad,2,6,B,"6,7",1780,0,0,0,-307.5,697.3333333333301,736.25
5,task,"mouse,trackpad",,mouse,2,7,A,"7,8",1033,0,0,0,-1054.5,28.16666666667004,-10.75
5,task,"mouse,trackpad",,trackpad,2,8,B,"8,9",2124,0,0,0,36.5,1041.33333333333,1080.25
5,task,"mouse,trackpad",,mouse,2,9,A,"9,10",2455,0,0,0,367.5,1450.1666666666702,1411.25
5,task,"mouse,trackpad",,trackpad,2,10,B,"10,11",2318,0,0,0,230.5,1235.33333333333,1274.25
5,task,"mouse,trackpad",,mouse,2,11,A,"11,12",1748,0,0,0,-339.5,743.16666666667,704.25
5,task,"mouse,trackpad",,trackpad,2,12,B,"12,13",2084,0,0,0,-3.5,1001.3333333333301,1040.25
5,task,"mouse,trackpad",,mouse,2,13,A,"13,14",1229,0,0,0,-858.5,224.16666666667004,185.25
5,task,"mouse,trackpad",,mouse,3,1,A,"1,2",1626,0,0,0,-461.5,621.16666666667,582.25
5,task,"mouse,trackpad",,trackpad,3,2,B,"2,3",1583,0,0,0,-504.5,500.3333333333301,539.25
5,task,"mouse,trackpad",,mouse,3,3,A,"3,4",1179,0,0,0,-908.5,174.16666666667004,135.25
5,task,"mouse,trackpad",,trackpad,3,4,B,"4,5",1742,0,0,0,-345.5,659.3333333333301,698.25
5,task,"mouse,trackpad",,mouse,3,5,A,"5,6",1463,0,0,0,-624.5,458.16666666667004,419.25
5,task,"mouse,trackpad",,trackpad,3,6,B,"6,7",1717,0,0,0,-370.5,634.3333333333301,673.25
5,task,"mouse,trackpad",,mouse,3,7,A,"7,8",1314,0,0,0,-773.5,309.16666666667004,270.25
5,task,"mouse,trackpad",,trackpad,3,8,B,"8,9",1405,0,0,0,-682.5,322.3333333333301,361.25
5,task,"mouse,trackpad",,mouse,3,9,A,"9,10",1370,0,0,0,-717.5,365.16666666667004,326.25
5,task,"mouse,trackpad",,trackpad,3,10,B,"10,11",108,0,0,0,-1979.5,-974.6666666666699,-935.75
5,task,"mouse,trackpad",,mouse,3,11,A,"11,12",1322,0,0,0,-765.5,317.16666666667004,278.25
5,task,"mouse,trackpad",,trackpad,3,12,B,"12,13",1910,0,0,0,-177.5,827.3333333333301,866.25
5,task,"mouse,trackpad",,mouse,3,13,A,"13,14",2118,0,0,0,30.5,1113.1666666666702,1074.25
5,task,"mouse,trackpad",,mouse,4,1,A,"1,2",1250,0,0,0,-837.5,245.16666666667004,206.25
5,task,"mouse,trackpad",,trackpad,4,2,B,"2,3",2028,0,0,0,-59.5,945.3333333333301,984.25
5,task,"mouse,trackpad",,mouse,4,3,A,"3,4",1492,0,0,0,-595.5,487.16666666667004,448.25
5,task,"mouse,trackpad",,trackpad,4,4,B,"4,5",2047,0,0,0,-40.5,964.3333333333301,1003.25
5,task,"mouse,trackpad",,mouse,4,5,A,"5,6",1438,0,0,0,-649.5,433.16666666667004,394.25
5,task,"mouse,trackpad",,trackpad,4,6,B,"6,7",1684,0,0,0,-403.5,601.3333333333301,640.25
5,task,"mouse,trackpad",,mouse,4,7,A,"7,8",1498,0,0,0,-589.5,493.16666666667004,454.25
5,task,"mouse,trackpad",,trackpad,4,8,B,"8,9",1510,0,0,0,-577.5,427.3333333333301,466.25
5,task,"mouse,trackpad",,mouse,4,9,A,"9,10",1064,0,0,0,-1023.5,59.16666666667004,20.25
5,task,"mouse,trackpad",,trackpad,4,10,B,"10,11",1581,0,0,0,-506.5,498.3333333333301,537.25
5,task,"mouse,trackpad",,mouse,4,11,A,"11,12",1906,0,0,0,-181.5,901.16666666667,862.25
5,task,"mouse,trackpad",,trackpad,4,12,B,"12,13",2212,0,0,0,124.5,1129.33333333333,1168.25
5,task,"mouse,trackpad",,mouse,4,13,A,"13,14",1724,0,0,0,-363.5,719.16666666667,680.25
5,task,"pen,touch",,pen,1,1,A,"1,2",864,0,0,0,-193.83333333333303,331.16666666666697,335.0833333333335
5,task,"pen,touch",,touch,1,2,B,"2,3",561,0,0,0,-496.83333333333303,36.0,32.083333333333485
5,task,"pen,touch",,pen,1,3,A,"3,4",557,0,0,0,-500.83333333333303,24.16666666666697,28.083333333333485
5,task,"pen,touch",,touch,1,4,B,"4,5",592,0,0,0,-465.83333333333303,67.0,63.083333333333485
5,task,"pen,touch",,pen,1,5,A,"5,6",609,0,0,0,-448.83333333333303,76.16666666666697,80.08333333333348
5,task,"pen,touch",,touch,1,6,B,"6,7",591,0,0,0,-466.83333333333303,66.0,62.083333333333485
5,task,"pen,touch",,pen,1,7,A,"7,8",842,0,0,0,-215.83333333333303,309.16666666666697,313.0833333333335
5,task,"pen,touch",,touch,1,8,B,"8,9",617,0,0,0,-440.83333333333303,92.0,88.08333333333348
5,task,"pen,touch",,pen,1,9,A,"9,10",547,0,0,0,-510.83333333333303,14.16666666666697,18.083333333333485
5,task,"pen,touch",,touch,1,10,B,"10,11",643,0,0,0,-414.83333333333303,118.0,114.08333333333348
